stop_code,stop_id,stop_lat,stop_lon,stop_name,zone_id
DE76467E,15186,28.535963,77.284966,Badarpur Bordr,15186
1E4DA55C,15187,28.64385,77.280899,VIVAKANAND HOSPITAL,15187
190BC4D9,15188,28.64115,77.230064,Zakir Husain College,15188
AE0DDFF9,15189,28.631098,77.301224,Prince Apt,15189
2EFBCF53,15190,28.631008,77.298904,Mandawali Gov Scl,15190
015C936A,15191,28.744301,77.14521,Samay Pur,15191
D50B5BEA,15192,28.742563,77.146828,Vijay Bank,15192
F270FDDE,15193,28.698536,77.205078,Vijay Nagar,15193
989E3168,15194,28.798895,77.179291,Hiranki,15194
584B3F22,15195,28.807093,76.995972,DARYA PUR SCHOOL,15195
5C17F8CB,15196,28.778049,77.044983,DHAKKEWALA,15196
64D7C5DC,15197,28.667856,77.223953,Tis Hazari Animal Hospital,15197
3546DF34,15198,28.6453,77.137299,Kirti Ngr RlY Reser office,15198
A29242C2,15199,28.711599,77.222603,Nehru Vihar,15199
5981A4DE,15200,28.7346,77.176537,Jahangir Puri Outer Ring Road,15200
0EAA92BB,15201,28.828941,76.988251,Auchandi Bordr,15201
49A7954C,15202,28.709213,77.123611,Madhuvan Chowk,15202
A1144959,15203,28.808952,77.052399,Bawana JJ Colony KL- Block,15203
089636FD,15204,28.774309,77.047867,Mahrishi Balmiki Hospital,15204
67FB3D57,15205,28.743988,77.126518,Rohini Sector-16,15205
39ABF4EB,15206,28.823933,77.132301,Bakauli Vill,15206
129F0233,15207,28.793636,77.144295,Budh Pur Vill,15207
142075B4,15208,28.772772,77.143578,Harguru Govind Sarover,15208
EACD1CEA,15209,28.773985,77.100601,Khera Khurd,15209
023411C8,15211,28.657732,77.240387,gandhi nagar flyover x-ing,15211
1DB6756B,15212,28.803101,77.18187,mohamed pur,15212
33C7CC7C,15213,28.688742,77.168205,Ashok vihar H block,15213
72DC4BCE,15214,28.846407,77.126427,80' road (singola  ),15214
592F9397,15215,28.646709,77.314621,Anand Vihar ISBT Terminal,15215
C0A3683F,15216,28.743658,77.121826,Delhi Coll Of Eng Shad,15216
CF4AB8ED,15217,28.835331,77.092514,Munim Ji ka bagh,15217
3B5126C7,15218,28.689768,77.19281,Kalyan Vihar-,15218
167D0B1B,15219,28.6674,77.214302,St Stephen Hospital,15219
7900663D,15220,28.628159,77.240791,i.t.o.,15220
6535C39E,15221,28.81074,77.01194,daria pur xing,15221
6E19C734,15222,28.745213,77.112236,Vidhya Vihar Marg,15222
D8970578,15223,28.661366,77.228485,KODIYA PUL BUS STAND,15223
EEB84884,15224,28.660088,77.227875,Old Delhi Railway Station,15224
D09BDA67,15225,28.742874,77.146988,Yadav Nagar,15225
072B9051,15226,28.689716,77.306091,GTB X-ing,15226
7BFF57D3,15227,28.673567,77.270035,Seelampur Market,15227
6D34FEEE,15228,28.688694,77.217018,delhi univercity gate no -1,15228
CEF8EB23,15229,28.657112,77.184601,Anand Parvat Terminal,15229
A7386FEE,15231,28.672493,77.1483,Jaydev Park,15231
0F4B09E5,15232,28.673018,77.147247,Power House,15232
8C2BA618,15233,28.672333,77.2771,Welcome,15233
C09E407C,15235,28.701984,77.281624,c block gokul puri,15235
E4F00283,15236,28.702232,77.278351,C 4 Yamuna Vihar,15236
4E70654B,15237,28.673203,77.270073,Seelampur (Jafrabad Road),15237
C1DECE00,15238,28.683853,77.318787,Police P D Gdn,15238
1BBCC45E,15239,28.649788,77.304955,Dda F Kk Duma,15239
BD89DC65,15240,28.603191,77.302391,Trilokpuri 27/31 block,15240
331B28BE,15241,28.608574,77.307846,Trilokpuri Block 20/23,15241
A1C1CC08,15242,28.635191,77.152718,Inderpuri,15242
A60E391E,15243,28.623808,77.309807,gazipur xing,15243
673C9EDF,15244,28.561705,77.350052,Sector-60 Noida,15244
DF822729,15245,28.561874,77.34288,Noida Sec-43 P. C. Sadar Pur,15245
35612BBB,15246,28.57395,77.314301,BHEL Power Station,15246
F3C1930F,15247,28.574942,77.262215,Tol Bridge Corner,15247
6B0920D5,15248,28.625547,77.213554,PS Parliament Street,15248
FE5B0A02,15249,28.60993,77.278641,Samas Pur Jagir Village,15249
9654F45F,15250,28.58119,77.302635,Mayur Kunj,15250
319E4B9F,15251,28.608629,77.286179,Delhi Police Appartments,15251
CB6FAC5D,15252,28.619473,77.279419,Ganesh Nagar West,15252
38473AB5,15253,28.659714,77.233276,ISBT Kasmiri Gate,15253
F5EB412B,15254,28.585419,77.299301,Mayur Palace,15254
E67303BA,15255,28.5979,77.291969,Samachar Appartments,15255
74624DE1,15256,28.617998,77.285873,Ganesh Nagar West,15256
52927C26,15257,28.702383,77.278633,C 4 Yamuna Vihar,15257
559B95CE,15258,28.689213,77.277863,Mojpur,15258
4B48510B,15259,28.612654,77.309547,Trilok Puri 13-Block,15259
9D83D2FD,15260,28.63027,77.374924,Noida Sec-62 (Electronic City),15260
487CF878,15261,28.55526,77.099854,Cargo,15261
527845BE,15262,28.557093,77.091789,IGI Airport Terminal 2 (Air India Office),15262
83E9397D,15263,28.564449,77.267349,Mata Ka Mandir Marg,15263
4465B449,15264,28.521931,77.293617,Haldiram,15264
6C70E858,15265,28.521009,77.259811,Tughlkabad Extn.,15265
DDDD73F6,15266,28.547915,77.209717,Shahpur Jat,15266
014FDE18,15267,28.553732,77.213921,Kamla Nehru College,15267
5F955C86,15268,28.569166,77.235252,MCKR Hospital,15268
11EF591F,15270,28.630634,77.219269,Super Bazar Conn. Place,15270
9470EFB4,15271,28.707867,77.179565,Azadpur Terminal,15271
1865E074,15272,28.55117,77.318321,Pusta Thokar No 9,15272
575ED1F6,15273,28.568392,77.321922,Wave Cinema,15273
6F39DDA0,15274,28.597239,77.29248,Mayur Vihar Phase-1 Xing,15274
558F40C9,15275,28.628742,77.274872,TT Post under Pass,15275
D79AFEDB,15276,28.609146,77.285309,Aksherdham Mandir,15276
2B976363,15277,28.533791,77.2463,gr-kailash part-2,15277
EA85E333,15278,28.53895,77.253677,Desh Bandhu Gupta College,15278
DE061DAE,15279,28.540943,77.249031,South Park Appartments CR Park,15279
94C8AC0B,15280,28.54388,77.245956,Nehru Place Apartment,15280
37B59837,15281,28.602034,77.240433,Sunder Nagar Market,15281
158A2F0F,15282,28.605452,77.240211,Sunder Nagar,15282
04EF047D,15283,28.691832,77.107079,Tarun Enclave,15283
39BC7550,15284,28.5702,77.173164,RK Puram Sec-10,15284
972950BD,15286,28.648071,77.193291,Old Rajendra Nagar Market,15286
02CB91D5,15288,28.609989,77.367828,Noida Sec 59/62,15288
322DF7D1,15289,28.522396,77.208969,anupam cinema,15289
AAB1098A,15290,28.525097,77.207085,saket market,15290
4D4F9941,15291,28.637266,77.240913,Delhi Gate,15291
AE375F1D,15292,28.616779,77.218575,Eastern Court,15292
12A0685D,15293,28.628063,77.219337,Janpath Market,15293
6074EA02,15294,28.416651,77.192307,Jheer Khore Temple,15294
1728771C,15295,28.42659,77.189201,Pahari Area,15295
067EB8FD,15296,28.428083,77.187294,Bhati Kalan Village,15296
9DA7CC44,15297,28.495806,77.184746,Rajpur Xing,15297
06B04C9D,15298,28.581732,77.174355,Moti Bagh,15298
8D5CEC42,15299,28.577999,77.175003,South Moti Bagh,15299
8A93F767,15300,28.542208,77.252113,b block kalka ji,15300
DAEB5E41,15301,28.507135,77.279121,okhla crossing,15301
A00EF7F3,15302,28.568279,77.18959,Netaji Nagar,15302
1BDEBEE6,15303,28.56461,77.179665,R.K. Puram Sec-1,15303
30486CF3,15304,28.43836,77.17588,dera village,15304
D28D7C54,15305,28.484694,77.130867,Rrc Station,15305
076881A4,15306,28.487881,77.135582,GHOGA AIR FORCE STATION,15306
862F9508,15307,28.48913,77.138077,Ghitorni Schol,15307
8D412C35,15308,28.493439,77.148087,Ghitorni Vill,15308
3D965F83,15309,28.496307,77.154411,Modern Batta,15309
122FC013,15310,28.498541,77.159645,Sultan Pur,15310
947721A0,15311,28.501564,77.166389,New Mangla P,15311
4ED0F32C,15312,28.6471,77.203903,Jhandewalan,15312
B1D54DC8,15313,28.6448,77.193703,Sadhu Vaswani Marg,15313
D135ED3A,15314,28.574448,77.265175,Meera Bai Polytechnic,15314
14091802,15315,28.529633,77.147842,Masood Pur Dairy,15315
F944A210,15316,28.509581,77.172478,Desu Office,15316
D07E2AD6,15317,28.64535,77.317078,ISBT Anand Vihar main Road,15317
942497FB,15318,28.589279,76.993698,adhyapak nagar,15318
C28075ED,15319,28.584625,76.994789,JHATIKARA XING,15319
0ACD374D,15320,28.538994,77.031128,Bijwason Flyover before Bridge,15320
8305702B,15321,28.53121,77.057358,Pushpanjali (Farm),15321
C900E6C3,15322,28.53591,77.11203,Shiv Murti,15322
9DBAF7FD,15323,28.61701,77.288078,Patpar Ganj Flyover,15323
D569C96C,15324,28.619476,77.2939,Sanjay Lake NH-24,15324
9424A4F7,15325,28.626181,77.31295,Khichri Pur NH-24,15325
57F14791,15326,28.670635,77.128708,West E R Xing,15326
705E26AF,15327,28.669487,77.135262,Punjabi B M M,15327
19F9AA3D,15328,28.682583,77.0299,Mundka Village (Metro Station),15328
0070D2CE,15329,28.682501,77.035736,Mundka Village Xing,15329
ED55E29E,15330,28.680933,77.084213,Inder Enclave,15330
E6179EC3,15331,28.6803,77.089302,Udyog Nagar,15331
E1AE56BF,15332,28.678301,77.094704,Peera Garhi Chowk,15332
B16ABF12,15333,28.675989,77.094116,Peera Garhi Depot,15333
1FAC36C7,15334,28.669285,77.093529,power house,15334
F7EE0EB3,15335,28.669456,77.102875,jawala heri market,15335
458A5A19,15336,28.669521,77.105362,B-2 Paschim Vihar,15336
C84845B8,15337,28.667986,77.112419,BG-2 Paschim Vihar,15337
DA0647E3,15339,28.572683,77.18779,R K Puram More,15339
DFF5AFF1,15340,28.679428,77.096779,Peera Garhi Chowk,15340
BA5988EC,15341,28.5355,77.110931,Rajokari Xing,15341
6300951E,15342,28.6136,77.234703,shahjahan road / upsc,15342
772E1414,15343,28.615894,77.230278,Baroda House,15343
D1B7012F,15344,28.62364,77.216248,KEND. TERMINAL,15344
9429F254,15345,28.599186,77.142212,Signal Officer Flats,15345
B71A3D8A,15346,28.506809,77.175529,Chhattarpur Metro Station,15346
43E161C0,15347,28.530861,77.14946,Nelson Mandela Marg T point,15347
50B7B5C4,15348,28.532644,77.150703,B-11 Sec vasant Kunj,15348
F3E03298,15349,28.533199,77.151047,Bhatnagar International School,15349
CFB536CC,15350,28.527863,77.169891,JNU Sec-13,15350
ACDB0233,15351,28.532156,77.17141,ICSSR,15351
248AD3EB,15352,28.589754,77.194679,THE LEELA PALACE KEMPINSKI,15352
E0270D5D,15353,28.686045,77.154099,A 1 Keshav Puram,15353
F24AD283,15354,28.564568,77.1735,R K Puram Sec 1,15354
253D15F4,15355,28.561518,77.188271,Ch Harsukh Marg,15355
365C4980,15356,28.635777,77.201927,BIRLA MANDIR,15356
9C9D1629,15357,28.635609,77.202209,gole market sec-4 (sbs marg),15357
ABD70EAF,15358,28.581949,77.174286,Rao Tula Ram Marg,15358
00A40779,15359,28.630108,77.123611,Metal Forging,15359
A8E2BD9C,15360,28.568861,77.221107,South Ext Kotla Petrol Pump,15360
E6E132A6,15361,28.565071,77.239716,Gupta Market,15361
D372C741,15362,28.59989,77.299026,OCS Apartments,15362
5C78184C,15363,28.606525,77.300667,36 Block Trilok Puri,15363
13AF830A,15364,28.607817,77.305023,Trilok Puri 26 Block,15364
FD503BCF,15365,28.620436,77.300842,Mayur Vihar Phase-2,15365
E0E10B72,15366,28.577009,77.204437,Laxmibai Nagar,15366
26EBCCD2,15367,28.567818,77.164948,Swami Malai Mandir,15367
94B3B87A,15368,28.571301,77.1707,RK Puram Sec-9,15368
0C586FA7,15370,28.536734,77.140137,Vasant Kunj Sec-C-8,15370
7C0FD82F,15371,28.552231,77.165337,Nelson Mandela Marg Xing,15371
C16D56A1,15372,28.723619,77.152824,Ayurvedic Hospital,15372
8D5CDB76,15373,28.717463,77.158089,Shalimar Bagh Desu Cly,15373
B0671B08,15374,28.5508,77.164429,R K Puram Sec 2,15374
75ECF950,15375,28.616388,76.982635,JHARODA XING-DC3471,15375
F5F8631C,15376,28.619202,76.98568,NAJAFGARH,15376
7C6235AC,15377,28.623222,76.989876,DICHAON KALAN DEPOT,15377
3A988A65,15378,28.649359,77.026947,TILANG PUR KOTLA,15378
22ACDC02,15379,28.665911,77.053902,LAXMI PARK COLONY,15379
29192E7E,15380,28.671709,77.058479,Kamaruddin Ngr Xing,15380
CC9DE2FD,15381,28.674393,77.060844,Ram Nagar C Bq,15381
B6422458,15382,28.66692,77.054634,SHIV RAM PARK,15382
14C289FD,15383,28.54567,77.126717,Mahipal Pur Village,15383
A275BA96,15384,28.597006,77.171082,Taj Hotel,15384
525E8C83,15385,28.58378,77.091507,Dwarka Flyover Palam Village,15385
9A742230,15386,28.551718,77.02166,DESU Powar House,15386
7487470D,15387,28.535484,77.043625,Bamnoli,15387
080831C1,15389,28.6439,77.016701,BakkarWala Crossing,15389
4E523E0E,15390,28.579226,77.059402,Dwarka Court,15390
893B435A,15391,28.623081,77.21344,Patel Chowk Metro Station,15391
DEAA68C5,15392,28.624229,77.222565,Ashok Road,15392
9DB853C5,15393,28.595102,77.022003,Dwarka S 16 C,15393
A2446077,15394,28.593508,77.0355,Dwarka S 17D C,15394
983313AB,15395,28.575405,77.071045,BSF Camp,15395
FFB9BF07,15396,28.575064,77.070847,S P G Complex,15396
68B7A951,15397,28.575357,77.073128,ps dwarka,15397
168BBE3F,15398,28.635466,76.983673,Dichaon Kalan Village,15398
8946E927,15399,28.616186,76.983765,SHIV ENCLAVE,15399
133A44F4,15400,28.664072,77.156624,dcm chemicals prem nagar,15400
CE880D4D,15401,28.56646,76.975777,Ayudham Society,15401
17940EBF,15402,28.636189,77.107689,Kachha Tihar,15402
21E430CF,15403,28.63833,77.107643,Ajanta Cinema,15403
8ECC2D8D,15404,28.647081,77.271461,SDM Office,15404
BB21A496,15405,28.632408,76.958382,Anaj Mandi,15405
3F0C1CC2,15406,28.621613,77.017525,SUREHRA Xing,15406
812FC832,15407,28.642727,77.081635,C-Block Vikas Puri,15407
7A0F958E,15408,28.552401,76.907204,Malikpur Zar Xing,15408
F3E83DD1,15409,28.630432,77.079849,Janak Puri West,15409
F114228D,15410,28.634489,77.068817,C Block Vikas Puri,15410
97B1A8AE,15411,28.638554,77.078461,G Block Vikas Puri,15411
E4FF5EC6,15412,28.725842,77.113373,Rohini sec- 11 Pocket- A,15412
FED5D36F,15414,28.69998,77.143883,DAV School,15414
CA0A0A33,15415,28.766384,77.182571,Natthupura,15415
B33A289D,15416,28.757797,77.195404,Burari Garhi,15416
7F738E4C,15417,28.729204,77.202339,Jharoda Crossing,15417
AE82ED14,15418,28.68409,77.166069,Wazir Pur JJ Colony Xing,15418
E4584E75,15419,28.685465,77.163147,B-3 Keshav Puram,15419
0A85CBD4,15420,28.683414,77.154488,A-1 Keshav Puram,15420
CB4C7A54,15421,28.654505,77.121056,shivaji college,15421
29CDCC99,15422,28.653917,77.116295,janta colony,15422
A902A549,15423,28.655153,77.113541,ghore wala mandir,15423
225512E5,15424,28.765949,77.016533,Prem Piyau,15424
6FBB784C,15425,28.677494,77.112083,Avtar Enclave,15425
3B5A39C9,15426,28.633482,77.002342,Bunny Camp,15426
7803EC01,15427,28.646034,77.021584,Satya Vihar / Chanchal Park,15427
280627FA,15428,28.678301,77.105782,Multan Nagar,15428
A67827C2,15429,28.685867,76.990601,Gahevra Xing,15429
7C49B639,15430,28.6772,77.111771,Shiva Enclave/ New Multan Nagar,15430
AD3627DD,15432,28.719706,77.108467,Rithala Metro Station,15432
7305AF67,15433,28.681875,77.074394,Nangloi JJ Colony-III,15433
C6591F31,15434,28.436571,77.205139,RADHA SWAMI SATSANG,15434
6B1DCB43,15435,28.811417,77.011322,Darya Pur Village,15435
6DF059A3,15436,28.7376,77.008003,Kanjhawala Chowk,15436
E51ED8D1,15437,28.687632,76.970093,sarvodya kanya vidhalya,15437
E7114410,15438,28.684458,77.006462,metro workshop,15438
1DCF84F5,15439,28.690943,76.996185,ghervra railway phatak,15439
92D4F580,15440,28.701405,77.117844,ROHINI SECTOR 7/8 Xing,15440
8AF3ED22,15441,28.6381,77.205849,Rama Krishna Ashram Marg,15441
2E00368C,15442,28.690262,77.110016,bal bharti school (parwana road),15442
4F3855FC,15443,28.734049,77.020432,Rss Kanjhawala,15443
B176B252,15444,28.637583,77.202965,PS Mandir Marg,15444
86D65E45,15445,28.622551,77.196617,North Avenue,15445
37CF5169,15446,28.654659,77.038017,Ranhola II,15446
6AE5A1CE,15447,28.662043,77.049248,Nilothi Xing,15447
7BE18569,15448,28.681841,77.07312,Savda Jj Colony,15448
D7F176B7,15449,28.678642,77.102432,pachim vihar,15449
C37C962F,15450,28.672514,77.150604,Jai Dev Park,15450
D15A357A,15451,28.641722,77.20462,Videocon Tower,15451
1512F2CA,15452,28.630325,77.207581,sent. colam bus school,15452
1B6E72EA,15453,28.701334,77.075302,Sultanpuri Machhi Market,15453
A27D61A6,15454,28.600676,77.24086,D P S School,15454
3F131824,15455,28.589886,77.21299,S J Madrasa,15455
F0307ADA,15456,28.778559,77.045586,Industrial Area Bawan Sec-3,15456
9E3C0210,15457,28.790796,77.003807,Darya Pur Village,15457
CD147AC5,15458,28.742144,77.086075,Prahlad Pur,15458
098807FE,15459,28.677298,77.322006,Shahadra Road,15459
53E7BC56,15460,28.595249,77.199547,HOTEL SAMRAT ASHOK,15460
93486F2C,15461,28.721689,77.127518,Vidhya Vihar Marg,15461
6CB40DB1,15462,28.666727,77.169556,Model Basti,15462
10D991FF,15463,28.664801,77.1754,Anand Parbat Industrial Area,15463
EBB1E9D8,15464,28.6175,77.203758,Kendriya Terminal (Church Road),15464
477FF9E7,15465,28.589155,77.031395,dwarka sector-18b,15465
AB4D5CD0,15466,28.589802,77.038887,Dwarka Sec-18 Global School,15466
BB36ED87,15467,28.588543,77.040901,dwarka sec-18A,15467
8F5B5A19,15468,28.582857,77.050293,dwarka sec-11,15468
88678D29,15469,28.585354,77.052429,Pritibha School,15469
0DAAD9DD,15470,28.592068,77.058128,Dwarka Sector-6/10- 5/11 Xing,15470
351E26C9,15471,28.594261,77.059967,Kaveri Appartment Dwarka Sec-6,15471
D9445993,15472,28.597643,77.062843,dwarka sec-5,15472
8A1B20E5,15473,28.61166,77.108917,Nangal Raya Lajwanti Garden,15473
DEC4B06D,15474,28.568243,77.067535,Dwarka Sector-8 Metro Station,15474
32965B33,15475,28.58135,77.070648,Royal Residency (Dwarka),15475
3B286FB5,15476,28.673496,77.251961,Shastri Park,15476
68697ABA,15477,28.626316,77.069687,Vikaspuri Crossing (Shivaji Marg),15477
492C9EEF,15478,28.613375,77.087753,Dabri Crossing (Pankha Road),15478
60968969,15479,28.583166,77.11657,More Lines,15479
484F6CF1,15480,28.578783,77.129318,Palam More NH 8 Crossing,15480
DC85ACEC,15481,28.581923,77.174255,South Moti Bagh (Ring Road),15481
789AE9D1,15482,28.785521,77.041389,DSIDC Sec-1 (Bawana),15482
1DF733EF,15483,28.747839,76.98024,Jouti X-lng,15483
D361BEBF,15484,28.715994,77.221512,Jagatpur Xing,15484
8ACE10C2,15485,28.577801,77.174202,South Moti Bagh,15485
C4314723,15486,28.535002,77.108429,Shiv Murti II,15486
73E85D7D,15487,28.621807,77.069595,Chander Nagar,15487
ABDF55AE,15488,28.618935,77.075287,A-2 Janak Puri Telephone Exchange,15488
ACDBFFEE,15489,28.621685,77.08326,A-5B janakpuri,15489
380CAD2D,15490,28.622005,77.086266,C-2A Janakpuri,15490
39696952,15491,28.696243,77.155525,Punjab Kesari,15491
295C50CB,15492,28.687138,76.974701,PVC Market,15492
7171EA6F,15493,28.67527,77.142563,NITHARI VILLAGE,15493
AFAF4A35,15494,28.641199,77.235199,Delite Cinema,15494
79AD67ED,15495,28.641701,77.233299,Turkman Gate / G B Pant Hosipatal,15495
8651E55B,15496,28.608297,77.227966,Shajahan Road UPSC,15496
B37EB260,15497,28.574446,77.141914,APS Colony,15497
760172B4,15498,28.505457,77.095032,MCD Toll- Gurgaon,15498
77C246EA,15499,28.500956,77.091743,Shankar Chowk,15499
9F6EDED0,15500,28.495707,77.087212,Shyam Chowk,15500
4600C324,15501,28.490908,77.082054,Atlas Chowk,15501
B6A09DBA,15502,28.479107,77.070854,IFFCO Chowk,15502
A4C85805,15503,28.476395,77.062943,Sukhrali,15503
0BD57EC8,15504,28.474047,77.057205,MDI,15504
3355D9FF,15505,28.473928,77.054932,Gurugram Sec 14,15505
4E83A8AF,15506,28.479027,77.031479,Shri Mata Sheetla Devi Mandir,15506
0CC4A056,15507,28.46497,77.033417,Gurugram ISBT,15507
60E03493,15508,28.465437,77.033417,Gurugram ISBT,15508
01C9D2F3,15509,28.47912,77.031555,Shri Mata Sheetla Devi Mandir,15509
EE2FB603,15510,28.474005,77.055115,Gurugram Sec 14,15510
DF94B90B,15511,28.474226,77.057045,MDI,15511
985B9CAB,15512,28.476503,77.062904,Sukhrali,15512
15BB1B8F,15513,28.478254,77.069046,IFFCO Chowk,15513
4F512501,15514,28.491163,77.081627,Atlas Chowk,15514
824CE91C,15515,28.496094,77.086411,Shyam Chowk,15515
60CDCE70,15516,28.501616,77.091499,Shankar Chowk,15516
02AA8BAB,15517,28.505613,77.094597,MCD Toll- Gurgaon,15517
CD417466,15518,28.648399,77.200699,Karol Bagh Terminal,15518
CDC50207,15519,28.67555,77.125183,Madipur Village,15519
CD10097D,15520,28.6768,77.114799,Ordinance Depot,15520
9625581B,15521,28.678083,77.105469,Multan Nagar,15521
EB9B7B90,15522,28.711065,77.037903,Mubarakpur Dabas,15522
F5F8A905,15523,28.678867,77.100754,Paschim Vihar Super Bazar (West Metro Station),15523
5653C6EA,15524,28.677549,77.111603,New Multan Nagar,15524
9418E893,15525,28.677134,77.115021,Ordinance Depot,15525
6D85B341,15526,28.675966,77.123833,Madipur Village,15526
520AC4E3,15527,28.66024,77.144043,Karampura Terminal,15527
939CCB12,15528,28.628923,77.205147,Gole Market (Sahitya Sadan),15528
B7678DF9,15529,28.63349,77.209358,Shaheed Bhagat Singh Marg,15529
A3485B5E,15530,28.569483,77.204514,SJ Hospital,15530
2BBBBA37,15531,28.558416,77.263008,Okhla Sabzi Mandi,15531
ED83B373,15532,28.516062,77.311707,NTP ECO Park,15532
750AA495,15533,28.50036,77.316246,Meethapuur Chowk,15533
A92DF91E,15534,28.500504,77.316223,Meethapuur Chowk,15534
A05D6910,15535,28.516087,77.3116,NTP ECO Park,15535
5CFFB012,15536,28.557196,77.269516,Kalka Ji Crossing,15536
54BD0E81,15537,28.558279,77.262856,Okhla Sabzi Mandi,15537
148F0081,15538,28.503412,77.300194,Tughlakabad Metro Station,15538
2F55BF73,15539,28.500036,77.311569,Power House Gate No. 3,15539
5E259E82,15540,28.499899,77.311523,Power House Gate No. 3,15540
D7583095,15541,28.503006,77.29969,Tughlakabad Metro Station,15541
B06B3B46,15542,28.543699,77.243797,Pumposh Enclave,15542
96EF9E95,15543,28.542616,77.241554,OS Communications,15543
04810977,15544,28.541533,77.238678,Savitri Cinema,15544
F1EA8199,15545,28.576,77.210052,S.J. Terminal,15545
D6E79046,15546,28.679209,77.096031,Peera Garhi Chowk,15546
DA4A2324,15547,28.679762,77.091194,Mian Wali Nagar,15547
EB9503E1,15548,28.679951,77.0895,Udyog Nagar,15548
7D09C168,15549,28.680517,77.084084,Inder Enclave,15549
DD3C34B1,15550,28.6812,77.078918,Jwala Puri / Nangloi Depot,15550
